,gcm,period_scenario,temp_ch_ipcc,region
359,ipsl-cm6a-lr,2081-2100_ssp126,3.3830735050468217,global_glacier
360,ipsl-cm6a-lr,2021-2040_ssp370,2.197040258573831,global_glacier
361,ipsl-cm6a-lr,2041-2060_ssp370,4.019168470679115,global_glacier
362,ipsl-cm6a-lr,2061-2080_ssp370,5.495074297250578,global_glacier
363,ipsl-cm6a-lr,2081-2100_ssp370,7.475462889447597,global_glacier
364,ipsl-cm6a-lr,2021-2040_ssp585,2.361739876432998,global_glacier
365,ipsl-cm6a-lr,2041-2060_ssp585,4.492697532741079,global_glacier
366,ipsl-cm6a-lr,2061-2080_ssp585,6.6314727051809035,global_glacier
367,ipsl-cm6a-lr,2081-2100_ssp585,9.356357675982684,global_glacier
368,ipsl-cm6a-lr,1851-1870_hist,-0.44701958625992855,RGI01_glacier
369,ipsl-cm6a-lr,1901-1920_hist,-0.08722031030483623,RGI01_glacier
370,ipsl-cm6a-lr,1951-1970_hist,0.8521970576207011,RGI01_glacier
371,ipsl-cm6a-lr,1995-2014_hist,0.9798976896246973,RGI01_glacier
372,ipsl-cm6a-lr,2021-2040_ssp126,2.594257551118845,RGI01_glacier
373,ipsl-cm6a-lr,2041-2060_ssp126,3.0989418401106845,RGI01_glacier
374,ipsl-cm6a-lr,2061-2080_ssp126,3.7179954992713435,RGI01_glacier
375,ipsl-cm6a-lr,2081-2100_ssp126,2.967449601967523,RGI01_glacier
376,ipsl-cm6a-lr,2021-2040_ssp370,2.0865381451866014,RGI01_glacier
377,ipsl-cm6a-lr,2041-2060_ssp370,3.770126438703623,RGI01_glacier
378,ipsl-cm6a-lr,2061-2080_ssp370,5.27584063875939,RGI01_glacier
379,ipsl-cm6a-lr,2081-2100_ssp370,6.883271107082659,RGI01_glacier
380,ipsl-cm6a-lr,2021-2040_ssp585,2.6043585529149382,RGI01_glacier
381,ipsl-cm6a-lr,2041-2060_ssp585,4.259448840151971,RGI01_glacier
382,ipsl-cm6a-lr,2061-2080_ssp585,6.664436917773749,RGI01_glacier
383,ipsl-cm6a-lr,2081-2100_ssp585,8.648432416170971,RGI01_glacier
384,ipsl-cm6a-lr,1851-1870_hist,-0.854477314860561,RGI02_glacier
385,ipsl-cm6a-lr,1901-1920_hist,-0.6126483270849757,RGI02_glacier
386,ipsl-cm6a-lr,1951-1970_hist,-0.03202265066806931,RGI02_glacier
387,ipsl-cm6a-lr,1995-2014_hist,0.9042684897284535,RGI02_glacier
388,ipsl-cm6a-lr,2021-2040_ssp126,2.203561649865309,RGI02_glacier
389,ipsl-cm6a-lr,2041-2060_ssp126,2.4839182122467425,RGI02_glacier
390,ipsl-cm6a-lr,2061-2080_ssp126,2.8657995795072613,RGI02_glacier
391,ipsl-cm6a-lr,2081-2100_ssp126,2.5132937995490967,RGI02_glacier
392,ipsl-cm6a-lr,2021-2040_ssp370,1.7494514098260159,RGI02_glacier
393,ipsl-cm6a-lr,2041-2060_ssp370,2.9971337431922014,RGI02_glacier
394,ipsl-cm6a-lr,2061-2080_ssp370,4.475663686068435,RGI02_glacier
395,ipsl-cm6a-lr,2081-2100_ssp370,6.127463155135051,RGI02_glacier
396,ipsl-cm6a-lr,2021-2040_ssp585,1.8806082256337633,RGI02_glacier
397,ipsl-cm6a-lr,2041-2060_ssp585,3.538722621041179,RGI02_glacier
398,ipsl-cm6a-lr,2061-2080_ssp585,5.7711421049935305,RGI02_glacier
399,ipsl-cm6a-lr,2081-2100_ssp585,7.771331798830928,RGI02_glacier
400,ipsl-cm6a-lr,1851-1870_hist,-0.9081524390144321,RGI03_glacier
401,ipsl-cm6a-lr,1901-1920_hist,-1.0652685200654366,RGI03_glacier
402,ipsl-cm6a-lr,1951-1970_hist,0.27145785093134933,RGI03_glacier
403,ipsl-cm6a-lr,1995-2014_hist,1.2821888957934364,RGI03_glacier
404,ipsl-cm6a-lr,2021-2040_ssp126,2.890628181319845,RGI03_glacier
405,ipsl-cm6a-lr,2041-2060_ssp126,4.011071796668497,RGI03_glacier
406,ipsl-cm6a-lr,2061-2080_ssp126,4.420083374038602,RGI03_glacier
407,ipsl-cm6a-lr,2081-2100_ssp126,4.361077427489605,RGI03_glacier
408,ipsl-cm6a-lr,2021-2040_ssp370,2.6172775462036713,RGI03_glacier
409,ipsl-cm6a-lr,2041-2060_ssp370,5.002597207605654,RGI03_glacier
410,ipsl-cm6a-lr,2061-2080_ssp370,7.39281676143387,RGI03_glacier
411,ipsl-cm6a-lr,2081-2100_ssp370,10.414701197029526,RGI03_glacier
412,ipsl-cm6a-lr,2021-2040_ssp585,3.1101188529281822,RGI03_glacier
413,ipsl-cm6a-lr,2041-2060_ssp585,5.678931823626201,RGI03_glacier
414,ipsl-cm6a-lr,2061-2080_ssp585,8.750098280817745,RGI03_glacier
415,ipsl-cm6a-lr,2081-2100_ssp585,13.303044213443705,RGI03_glacier
416,ipsl-cm6a-lr,1851-1870_hist,-0.6708025435206285,RGI04_glacier
417,ipsl-cm6a-lr,1901-1920_hist,-1.0325994107880296,RGI04_glacier
418,ipsl-cm6a-lr,1951-1970_hist,0.496417151056174,RGI04_glacier
419,ipsl-cm6a-lr,1995-2014_hist,1.2839515565398871,RGI04_glacier
420,ipsl-cm6a-lr,2021-2040_ssp126,2.8190547214788984,RGI04_glacier
421,ipsl-cm6a-lr,2041-2060_ssp126,3.605478299092378,RGI04_glacier
422,ipsl-cm6a-lr,2061-2080_ssp126,4.129253027122844,RGI04_glacier
423,ipsl-cm6a-lr,2081-2100_ssp126,4.632117060667009,RGI04_glacier
424,ipsl-cm6a-lr,2021-2040_ssp370,2.08916872141283,RGI04_glacier
425,ipsl-cm6a-lr,2041-2060_ssp370,4.323696338507706,RGI04_glacier
426,ipsl-cm6a-lr,2061-2080_ssp370,6.899706757124615,RGI04_glacier
427,ipsl-cm6a-lr,2081-2100_ssp370,10.138000784526508,RGI04_glacier
428,ipsl-cm6a-lr,2021-2040_ssp585,3.0385196532275023,RGI04_glacier
429,ipsl-cm6a-lr,2041-2060_ssp585,5.447301020224848,RGI04_glacier
430,ipsl-cm6a-lr,2061-2080_ssp585,8.285217634296124,RGI04_glacier
431,ipsl-cm6a-lr,2081-2100_ssp585,12.435896074522562,RGI04_glacier
432,ipsl-cm6a-lr,1851-1870_hist,-1.170311817367474,RGI05_glacier
433,ipsl-cm6a-lr,1901-1920_hist,-1.301192951354932,RGI05_glacier
434,ipsl-cm6a-lr,1951-1970_hist,-0.16696751833146528,RGI05_glacier
435,ipsl-cm6a-lr,1995-2014_hist,0.9382674309794751,RGI05_glacier
436,ipsl-cm6a-lr,2021-2040_ssp126,2.0604716740773723,RGI05_glacier
437,ipsl-cm6a-lr,2041-2060_ssp126,3.0012128667919535,RGI05_glacier
438,ipsl-cm6a-lr,2061-2080_ssp126,3.3655450018526425,RGI05_glacier
439,ipsl-cm6a-lr,2081-2100_ssp126,3.404624097615069,RGI05_glacier
440,ipsl-cm6a-lr,2021-2040_ssp370,1.9510081718566168,RGI05_glacier
441,ipsl-cm6a-lr,2041-2060_ssp370,4.145674247248347,RGI05_glacier
442,ipsl-cm6a-lr,2061-2080_ssp370,5.47519750326765,RGI05_glacier
443,ipsl-cm6a-lr,2081-2100_ssp370,7.900809021156419,RGI05_glacier
444,ipsl-cm6a-lr,2021-2040_ssp585,2.302442878007809,RGI05_glacier
445,ipsl-cm6a-lr,2041-2060_ssp585,4.669520564749088,RGI05_glacier
446,ipsl-cm6a-lr,2061-2080_ssp585,6.832778134202635,RGI05_glacier
447,ipsl-cm6a-lr,2081-2100_ssp585,10.050266138380138,RGI05_glacier
448,ipsl-cm6a-lr,1851-1870_hist,-0.6659563540769181,RGI06_glacier
449,ipsl-cm6a-lr,1901-1920_hist,-1.6000734466532194,RGI06_glacier
450,ipsl-cm6a-lr,1951-1970_hist,0.0820016394813382,RGI06_glacier
451,ipsl-cm6a-lr,1995-2014_hist,0.6651018144119281,RGI06_glacier
452,ipsl-cm6a-lr,2021-2040_ssp126,1.2633108384531357,RGI06_glacier
453,ipsl-cm6a-lr,2041-2060_ssp126,1.5895425198499071,RGI06_glacier
454,ipsl-cm6a-lr,2061-2080_ssp126,1.8664793790609466,RGI06_glacier
455,ipsl-cm6a-lr,2081-2100_ssp126,1.8924868041554292,RGI06_glacier
456,ipsl-cm6a-lr,2021-2040_ssp370,1.3037881535487446,RGI06_glacier
457,ipsl-cm6a-lr,2041-2060_ssp370,2.382249487984764,RGI06_glacier
458,ipsl-cm6a-lr,2061-2080_ssp370,2.851460870852897,RGI06_glacier
459,ipsl-cm6a-lr,2081-2100_ssp370,4.060671855437595,RGI06_glacier
460,ipsl-cm6a-lr,2021-2040_ssp585,1.3121996565571028,RGI06_glacier
461,ipsl-cm6a-lr,2041-2060_ssp585,2.6941054876309964,RGI06_glacier
462,ipsl-cm6a-lr,2061-2080_ssp585,3.9439564623289742,RGI06_glacier
463,ipsl-cm6a-lr,2081-2100_ssp585,5.1916449333236665,RGI06_glacier
464,ipsl-cm6a-lr,1851-1870_hist,-2.9677200775618653,RGI07_glacier
465,ipsl-cm6a-lr,1901-1920_hist,-3.001042690013782,RGI07_glacier
466,ipsl-cm6a-lr,1951-1970_hist,-1.696460509351776,RGI07_glacier
467,ipsl-cm6a-lr,1995-2014_hist,0.8477931853429076,RGI07_glacier
468,ipsl-cm6a-lr,2021-2040_ssp126,2.8192518522199164,RGI07_glacier
469,ipsl-cm6a-lr,2041-2060_ssp126,4.860360136076976,RGI07_glacier
470,ipsl-cm6a-lr,2061-2080_ssp126,5.401739680608467,RGI07_glacier
471,ipsl-cm6a-lr,2081-2100_ssp126,5.42594012839803,RGI07_glacier
472,ipsl-cm6a-lr,2021-2040_ssp370,3.398261418228775,RGI07_glacier
473,ipsl-cm6a-lr,2041-2060_ssp370,5.941375858004704,RGI07_glacier
474,ipsl-cm6a-lr,2061-2080_ssp370,7.266015444424404,RGI07_glacier
475,ipsl-cm6a-lr,2081-2100_ssp370,9.657422166217469,RGI07_glacier
476,ipsl-cm6a-lr,2021-2040_ssp585,2.3271057465118403,RGI07_glacier
477,ipsl-cm6a-lr,2041-2060_ssp585,6.334380860301896,RGI07_glacier
478,ipsl-cm6a-lr,2061-2080_ssp585,8.772504032907293,RGI07_glacier
479,ipsl-cm6a-lr,2081-2100_ssp585,11.496478147083948,RGI07_glacier
480,ipsl-cm6a-lr,1851-1870_hist,-0.5971007473723727,RGI08_glacier
481,ipsl-cm6a-lr,1901-1920_hist,-0.9284297732823273,RGI08_glacier
482,ipsl-cm6a-lr,1951-1970_hist,-0.29231247017930684,RGI08_glacier
483,ipsl-cm6a-lr,1995-2014_hist,0.8146253647641505,RGI08_glacier
484,ipsl-cm6a-lr,2021-2040_ssp126,1.296161753401269,RGI08_glacier
485,ipsl-cm6a-lr,2041-2060_ssp126,2.3138052435484657,RGI08_glacier
486,ipsl-cm6a-lr,2061-2080_ssp126,2.37701209177903,RGI08_glacier
487,ipsl-cm6a-lr,2081-2100_ssp126,2.397396327607733,RGI08_glacier
488,ipsl-cm6a-lr,2021-2040_ssp370,1.6163723001847292,RGI08_glacier
489,ipsl-cm6a-lr,2041-2060_ssp370,2.954880636204125,RGI08_glacier
490,ipsl-cm6a-lr,2061-2080_ssp370,3.7591974243816697,RGI08_glacier
491,ipsl-cm6a-lr,2081-2100_ssp370,5.648018864044151,RGI08_glacier
492,ipsl-cm6a-lr,2021-2040_ssp585,1.7036640190507386,RGI08_glacier
493,ipsl-cm6a-lr,2041-2060_ssp585,3.265839766386658,RGI08_glacier
494,ipsl-cm6a-lr,2061-2080_ssp585,5.13024091232672,RGI08_glacier
495,ipsl-cm6a-lr,2081-2100_ssp585,7.405127390640819,RGI08_glacier
496,ipsl-cm6a-lr,1851-1870_hist,-3.1823221539737814,RGI09_glacier
497,ipsl-cm6a-lr,1901-1920_hist,-3.523024726318904,RGI09_glacier
498,ipsl-cm6a-lr,1951-1970_hist,-2.261062700802511,RGI09_glacier
499,ipsl-cm6a-lr,1995-2014_hist,0.9393990267630371,RGI09_glacier
500,ipsl-cm6a-lr,2021-2040_ssp126,2.7872895102468336,RGI09_glacier
501,ipsl-cm6a-lr,2041-2060_ssp126,5.764917127892651,RGI09_glacier
502,ipsl-cm6a-lr,2061-2080_ssp126,5.915879899005874,RGI09_glacier
503,ipsl-cm6a-lr,2081-2100_ssp126,6.623351870672736,RGI09_glacier
504,ipsl-cm6a-lr,2021-2040_ssp370,3.3530020277247035,RGI09_glacier
505,ipsl-cm6a-lr,2041-2060_ssp370,6.5375330620469585,RGI09_glacier
506,ipsl-cm6a-lr,2061-2080_ssp370,8.953630253158732,RGI09_glacier
507,ipsl-cm6a-lr,2081-2100_ssp370,10.731103462404024,RGI09_glacier
508,ipsl-cm6a-lr,2021-2040_ssp585,2.315022495839206,RGI09_glacier
509,ipsl-cm6a-lr,2041-2060_ssp585,7.260692849256942,RGI09_glacier
510,ipsl-cm6a-lr,2061-2080_ssp585,9.859379097002822,RGI09_glacier
511,ipsl-cm6a-lr,2081-2100_ssp585,13.177259393359375,RGI09_glacier
512,ipsl-cm6a-lr,1851-1870_hist,-0.7672318149205982,RGI10_glacier
513,ipsl-cm6a-lr,1901-1920_hist,-1.362563131260612,RGI10_glacier
514,ipsl-cm6a-lr,1951-1970_hist,-0.20535608438348596,RGI10_glacier
515,ipsl-cm6a-lr,1995-2014_hist,1.1169671319211227,RGI10_glacier
516,ipsl-cm6a-lr,2021-2040_ssp126,2.043357006020127,RGI10_glacier
517,ipsl-cm6a-lr,2041-2060_ssp126,2.956245141852408,RGI10_glacier
518,ipsl-cm6a-lr,2061-2080_ssp126,3.3338334854385714,RGI10_glacier
519,ipsl-cm6a-lr,2081-2100_ssp126,3.237850812301615,RGI10_glacier
520,ipsl-cm6a-lr,2021-2040_ssp370,2.3421886409747987,RGI10_glacier
521,ipsl-cm6a-lr,2041-2060_ssp370,3.8821467788164137,RGI10_glacier
522,ipsl-cm6a-lr,2061-2080_ssp370,5.514285687542118,RGI10_glacier
523,ipsl-cm6a-lr,2081-2100_ssp370,7.080446899019716,RGI10_glacier
524,ipsl-cm6a-lr,2021-2040_ssp585,2.2694504638193553,RGI10_glacier
525,ipsl-cm6a-lr,2041-2060_ssp585,4.271368752356442,RGI10_glacier
526,ipsl-cm6a-lr,2061-2080_ssp585,6.42997881766133,RGI10_glacier
527,ipsl-cm6a-lr,2081-2100_ssp585,9.37936916816586,RGI10_glacier
528,ipsl-cm6a-lr,1851-1870_hist,-0.6154865891346882,RGI11_glacier
529,ipsl-cm6a-lr,1901-1920_hist,-1.0458775562141804,RGI11_glacier
530,ipsl-cm6a-lr,1951-1970_hist,-0.10579787625048975,RGI11_glacier
531,ipsl-cm6a-lr,1995-2014_hist,0.9085265636446699,RGI11_glacier
532,ipsl-cm6a-lr,2021-2040_ssp126,1.643988398160805,RGI11_glacier
533,ipsl-cm6a-lr,2041-2060_ssp126,2.3730203006551127,RGI11_glacier
534,ipsl-cm6a-lr,2061-2080_ssp126,2.77467505953331,RGI11_glacier
535,ipsl-cm6a-lr,2081-2100_ssp126,2.7009905465520028,RGI11_glacier
536,ipsl-cm6a-lr,2021-2040_ssp370,2.210475167480495,RGI11_glacier
537,ipsl-cm6a-lr,2041-2060_ssp370,2.8949689002978394,RGI11_glacier
538,ipsl-cm6a-lr,2061-2080_ssp370,4.192062614968357,RGI11_glacier
539,ipsl-cm6a-lr,2081-2100_ssp370,5.759882364569826,RGI11_glacier
540,ipsl-cm6a-lr,2021-2040_ssp585,1.7418305618654943,RGI11_glacier
541,ipsl-cm6a-lr,2041-2060_ssp585,3.531249372298383,RGI11_glacier
542,ipsl-cm6a-lr,2061-2080_ssp585,5.457910507001735,RGI11_glacier
543,ipsl-cm6a-lr,2081-2100_ssp585,7.624231515099133,RGI11_glacier
544,ipsl-cm6a-lr,1851-1870_hist,-0.5304911935096567,RGI12_glacier
545,ipsl-cm6a-lr,1901-1920_hist,-0.5824410782129871,RGI12_glacier
546,ipsl-cm6a-lr,1951-1970_hist,-0.07316387977262029,RGI12_glacier
547,ipsl-cm6a-lr,1995-2014_hist,1.2088359935718462,RGI12_glacier
548,ipsl-cm6a-lr,2021-2040_ssp126,1.9159684204885186,RGI12_glacier
549,ipsl-cm6a-lr,2041-2060_ssp126,2.432434983813208,RGI12_glacier
550,ipsl-cm6a-lr,2061-2080_ssp126,2.6828926989543747,RGI12_glacier
551,ipsl-cm6a-lr,2081-2100_ssp126,2.651700455376063,RGI12_glacier
552,ipsl-cm6a-lr,2021-2040_ssp370,1.8293466146775548,RGI12_glacier
553,ipsl-cm6a-lr,2041-2060_ssp370,2.952609241769322,RGI12_glacier
554,ipsl-cm6a-lr,2061-2080_ssp370,4.431688357258903,RGI12_glacier
555,ipsl-cm6a-lr,2081-2100_ssp370,6.003794557319516,RGI12_glacier
556,ipsl-cm6a-lr,2021-2040_ssp585,1.8647256426452903,RGI12_glacier
557,ipsl-cm6a-lr,2041-2060_ssp585,3.6864838709207635,RGI12_glacier
558,ipsl-cm6a-lr,2061-2080_ssp585,5.246348970067571,RGI12_glacier
559,ipsl-cm6a-lr,2081-2100_ssp585,7.73605716972789,RGI12_glacier
560,ipsl-cm6a-lr,1851-1870_hist,-0.589658320687242,RGI13_glacier
561,ipsl-cm6a-lr,1901-1920_hist,-0.6887028397981582,RGI13_glacier
562,ipsl-cm6a-lr,1951-1970_hist,-0.041243971494772214,RGI13_glacier
563,ipsl-cm6a-lr,1995-2014_hist,1.0213969414350386,RGI13_glacier
564,ipsl-cm6a-lr,2021-2040_ssp126,2.0425066812458668,RGI13_glacier
565,ipsl-cm6a-lr,2041-2060_ssp126,2.579654966877179,RGI13_glacier
566,ipsl-cm6a-lr,2061-2080_ssp126,2.8253328543838405,RGI13_glacier
567,ipsl-cm6a-lr,2081-2100_ssp126,2.638264658565954,RGI13_glacier
568,ipsl-cm6a-lr,2021-2040_ssp370,2.1373500175574534,RGI13_glacier
569,ipsl-cm6a-lr,2041-2060_ssp370,3.476264535005386,RGI13_glacier
570,ipsl-cm6a-lr,2061-2080_ssp370,4.737371556324819,RGI13_glacier
571,ipsl-cm6a-lr,2081-2100_ssp370,6.518889076033967,RGI13_glacier
572,ipsl-cm6a-lr,2021-2040_ssp585,2.001208759331472,RGI13_glacier
573,ipsl-cm6a-lr,2041-2060_ssp585,3.7675941034316494,RGI13_glacier
574,ipsl-cm6a-lr,2061-2080_ssp585,5.779381269358367,RGI13_glacier
575,ipsl-cm6a-lr,2081-2100_ssp585,8.566217049971614,RGI13_glacier
576,ipsl-cm6a-lr,1851-1870_hist,-0.8163023548682883,RGI14_glacier
577,ipsl-cm6a-lr,1901-1920_hist,-0.8263363530086635,RGI14_glacier
578,ipsl-cm6a-lr,1951-1970_hist,-0.11528272632232972,RGI14_glacier
579,ipsl-cm6a-lr,1995-2014_hist,1.0027530398979154,RGI14_glacier
580,ipsl-cm6a-lr,2021-2040_ssp126,2.0615197527651947,RGI14_glacier
581,ipsl-cm6a-lr,2041-2060_ssp126,2.5681186160029186,RGI14_glacier
582,ipsl-cm6a-lr,2061-2080_ssp126,2.6975688396727877,RGI14_glacier
583,ipsl-cm6a-lr,2081-2100_ssp126,2.4929150701912066,RGI14_glacier
584,ipsl-cm6a-lr,2021-2040_ssp370,2.114115653368826,RGI14_glacier
585,ipsl-cm6a-lr,2041-2060_ssp370,3.4441962409469014,RGI14_glacier
586,ipsl-cm6a-lr,2061-2080_ssp370,4.691432294931433,RGI14_glacier
587,ipsl-cm6a-lr,2081-2100_ssp370,6.3369288656973985,RGI14_glacier
588,ipsl-cm6a-lr,2021-2040_ssp585,2.012856165224351,RGI14_glacier
589,ipsl-cm6a-lr,2041-2060_ssp585,3.63611715163171,RGI14_glacier
590,ipsl-cm6a-lr,2061-2080_ssp585,5.529658708938389,RGI14_glacier
591,ipsl-cm6a-lr,2081-2100_ssp585,8.456605226139825,RGI14_glacier
592,ipsl-cm6a-lr,1851-1870_hist,-0.3448822078282928,RGI15_glacier
593,ipsl-cm6a-lr,1901-1920_hist,-0.31434196217949306,RGI15_glacier
594,ipsl-cm6a-lr,1951-1970_hist,0.18889872000394115,RGI15_glacier
595,ipsl-cm6a-lr,1995-2014_hist,1.0108936064998137,RGI15_glacier
596,ipsl-cm6a-lr,2021-2040_ssp126,2.0926169806608743,RGI15_glacier
597,ipsl-cm6a-lr,2041-2060_ssp126,2.513889881218016,RGI15_glacier
598,ipsl-cm6a-lr,2061-2080_ssp126,2.731160155138075,RGI15_glacier
599,ipsl-cm6a-lr,2081-2100_ssp126,2.5058240934086786,RGI15_glacier
600,ipsl-cm6a-lr,2021-2040_ssp370,1.9330331096151627,RGI15_glacier
601,ipsl-cm6a-lr,2041-2060_ssp370,3.111360942895679,RGI15_glacier
602,ipsl-cm6a-lr,2061-2080_ssp370,4.363551498450843,RGI15_glacier
603,ipsl-cm6a-lr,2081-2100_ssp370,6.514702620849876,RGI15_glacier
604,ipsl-cm6a-lr,2021-2040_ssp585,1.9291031668239969,RGI15_glacier
605,ipsl-cm6a-lr,2041-2060_ssp585,3.45155725932009,RGI15_glacier
606,ipsl-cm6a-lr,2061-2080_ssp585,5.512995386489585,RGI15_glacier
607,ipsl-cm6a-lr,2081-2100_ssp585,8.500690018115511,RGI15_glacier
608,ipsl-cm6a-lr,1851-1870_hist,-0.5052392003596439,RGI16_glacier
609,ipsl-cm6a-lr,1901-1920_hist,-0.39269364316096034,RGI16_glacier
610,ipsl-cm6a-lr,1951-1970_hist,0.06702966756810647,RGI16_glacier
611,ipsl-cm6a-lr,1995-2014_hist,0.9227288537169268,RGI16_glacier
612,ipsl-cm6a-lr,2021-2040_ssp126,1.7754968377042397,RGI16_glacier
613,ipsl-cm6a-lr,2041-2060_ssp126,2.1965366473847263,RGI16_glacier
614,ipsl-cm6a-lr,2061-2080_ssp126,2.296074871344625,RGI16_glacier
615,ipsl-cm6a-lr,2081-2100_ssp126,2.2260288439068896,RGI16_glacier
616,ipsl-cm6a-lr,2021-2040_ssp370,1.8217926528035173,RGI16_glacier
617,ipsl-cm6a-lr,2041-2060_ssp370,2.9264138158614648,RGI16_glacier
618,ipsl-cm6a-lr,2061-2080_ssp370,4.057300649588272,RGI16_glacier
619,ipsl-cm6a-lr,2081-2100_ssp370,5.575139889928132,RGI16_glacier
620,ipsl-cm6a-lr,2021-2040_ssp585,1.8332875968277156,RGI16_glacier
621,ipsl-cm6a-lr,2041-2060_ssp585,3.188977416513887,RGI16_glacier
622,ipsl-cm6a-lr,2061-2080_ssp585,4.8452219361925595,RGI16_glacier
623,ipsl-cm6a-lr,2081-2100_ssp585,6.9869007679638875,RGI16_glacier
624,ipsl-cm6a-lr,1851-1870_hist,-0.06948418588857652,RGI17_glacier
625,ipsl-cm6a-lr,1901-1920_hist,0.195988252442986,RGI17_glacier
626,ipsl-cm6a-lr,1951-1970_hist,0.5781275945199283,RGI17_glacier
627,ipsl-cm6a-lr,1995-2014_hist,0.7491037702453572,RGI17_glacier
628,ipsl-cm6a-lr,2021-2040_ssp126,1.5386220213123254,RGI17_glacier
629,ipsl-cm6a-lr,2041-2060_ssp126,1.4091187779157384,RGI17_glacier
630,ipsl-cm6a-lr,2061-2080_ssp126,1.5925530808025474,RGI17_glacier
631,ipsl-cm6a-lr,2081-2100_ssp126,1.6618731305278818,RGI17_glacier
632,ipsl-cm6a-lr,2021-2040_ssp370,1.420406747594801,RGI17_glacier
633,ipsl-cm6a-lr,2041-2060_ssp370,2.1427281880358935,RGI17_glacier
634,ipsl-cm6a-lr,2061-2080_ssp370,2.7408228598694864,RGI17_glacier
635,ipsl-cm6a-lr,2081-2100_ssp370,3.5103851628179896,RGI17_glacier
636,ipsl-cm6a-lr,2021-2040_ssp585,1.36666351510092,RGI17_glacier
637,ipsl-cm6a-lr,2041-2060_ssp585,2.171538702400939,RGI17_glacier
638,ipsl-cm6a-lr,2061-2080_ssp585,3.057975786044876,RGI17_glacier
639,ipsl-cm6a-lr,2081-2100_ssp585,4.206563284153442,RGI17_glacier
640,ipsl-cm6a-lr,1851-1870_hist,-0.06609449980374638,RGI18_glacier
641,ipsl-cm6a-lr,1901-1920_hist,-0.13697741883313064,RGI18_glacier
642,ipsl-cm6a-lr,1951-1970_hist,0.5500214916993135,RGI18_glacier
643,ipsl-cm6a-lr,1995-2014_hist,0.8676985994764711,RGI18_glacier
644,ipsl-cm6a-lr,2021-2040_ssp126,1.3254182687099405,RGI18_glacier
645,ipsl-cm6a-lr,2041-2060_ssp126,1.6467654920372965,RGI18_glacier
646,ipsl-cm6a-lr,2061-2080_ssp126,1.8238648568975648,RGI18_glacier
647,ipsl-cm6a-lr,2081-2100_ssp126,1.4070655135731887,RGI18_glacier
648,ipsl-cm6a-lr,2021-2040_ssp370,1.2537983464887805,RGI18_glacier
649,ipsl-cm6a-lr,2041-2060_ssp370,2.2019110617659567,RGI18_glacier
650,ipsl-cm6a-lr,2061-2080_ssp370,2.9999377156004794,RGI18_glacier
651,ipsl-cm6a-lr,2081-2100_ssp370,4.125745212558758,RGI18_glacier
652,ipsl-cm6a-lr,2021-2040_ssp585,1.4311176027806694,RGI18_glacier
653,ipsl-cm6a-lr,2041-2060_ssp585,2.4683371529514044,RGI18_glacier
654,ipsl-cm6a-lr,2061-2080_ssp585,3.484418293401056,RGI18_glacier
655,ipsl-cm6a-lr,2081-2100_ssp585,4.786549361139533,RGI18_glacier
656,ipsl-cm6a-lr,1851-1870_hist,-0.424610062384997,RGI19_glacier
657,ipsl-cm6a-lr,1901-1920_hist,-0.45388539703082287,RGI19_glacier
658,ipsl-cm6a-lr,1951-1970_hist,0.44171148796370396,RGI19_glacier
659,ipsl-cm6a-lr,1995-2014_hist,0.9278069019586354,RGI19_glacier
660,ipsl-cm6a-lr,2021-2040_ssp126,1.9564400811878828,RGI19_glacier
661,ipsl-cm6a-lr,2041-2060_ssp126,2.2140642465658784,RGI19_glacier
662,ipsl-cm6a-lr,2061-2080_ssp126,1.9719703894514309,RGI19_glacier
663,ipsl-cm6a-lr,2081-2100_ssp126,1.9713357784674583,RGI19_glacier
664,ipsl-cm6a-lr,2021-2040_ssp370,1.7675619356660368,RGI19_glacier
665,ipsl-cm6a-lr,2041-2060_ssp370,2.9399970980852315,RGI19_glacier
666,ipsl-cm6a-lr,2061-2080_ssp370,3.5734145697613986,RGI19_glacier
667,ipsl-cm6a-lr,2081-2100_ssp370,4.813518661282392,RGI19_glacier
668,ipsl-cm6a-lr,2021-2040_ssp585,2.144823819472724,RGI19_glacier
669,ipsl-cm6a-lr,2041-2060_ssp585,3.195683016592045,RGI19_glacier
670,ipsl-cm6a-lr,2061-2080_ssp585,4.427006072384341,RGI19_glacier
671,ipsl-cm6a-lr,2081-2100_ssp585,5.68642673214384,RGI19_glacier
672,mpi-esm1-2-hr,1851-1870_hist,0.023373613828433837,global
673,mpi-esm1-2-hr,1901-1920_hist,0.04165625141468354,global
674,mpi-esm1-2-hr,1951-1970_hist,0.2930089022449859,global
675,mpi-esm1-2-hr,1995-2014_hist,0.8449395549636868,global
676,mpi-esm1-2-hr,2021-2040_ssp126,1.4091135287002734,global
677,mpi-esm1-2-hr,2041-2060_ssp126,1.596830649489223,global
678,mpi-esm1-2-hr,2061-2080_ssp126,1.6356898951470908,global
679,mpi-esm1-2-hr,2081-2100_ssp126,1.5999956464695364,global
680,mpi-esm1-2-hr,2021-2040_ssp370,1.4337790687750323,global
681,mpi-esm1-2-hr,2041-2060_ssp370,2.0326770309915316,global
682,mpi-esm1-2-hr,2061-2080_ssp370,2.658961154542893,global
683,mpi-esm1-2-hr,2081-2100_ssp370,3.3945105505178423,global
684,mpi-esm1-2-hr,2021-2040_ssp585,1.4683027574212977,global
