,rgi_reg,temp_ch_ipcc,resp_time_-50%
714,RGI09,4.534325025231115,45.0
715,RGI09,4.617751174879019,34.0
716,RGI09,5.17054329301376,19.0
717,RGI09,5.780495049230715,17.0
718,RGI09,5.78930497817028,25.0
719,RGI09,6.824360785697311,13.0
720,RGI10,-0.2035287736460141,
721,RGI10,-0.1919133257011854,
722,RGI10,0.0233736138284338,
723,RGI10,0.0416562514146835,
724,RGI10,0.1309476951352631,
725,RGI10,0.1714087884401599,50.0
726,RGI10,0.177421026244157,
727,RGI10,0.1924779717488781,
728,RGI10,0.2428923844731737,39.5
729,RGI10,0.2930089022449859,36.0
730,RGI10,0.2935286605061203,39.5
731,RGI10,0.3130946460350731,34.5
732,RGI10,0.3226520320932923,
733,RGI10,0.3322811293371855,48.5
734,RGI10,0.4182885643249491,43.0
735,RGI10,0.8414667339962786,30.0
736,RGI10,0.8449395549636868,36.5
737,RGI10,0.8533131458033562,27.5
738,RGI10,0.8622489478058092,32.0
739,RGI10,0.9987674077643272,33.0
740,RGI10,1.4091135287002734,26.5
741,RGI10,1.4285639337566964,29.0
742,RGI10,1.4337790687750325,23.0
743,RGI10,1.4337916253328808,23.0
744,RGI10,1.4683027574212977,25.0
745,RGI10,1.4698023875255355,26.0
746,RGI10,1.576714986028974,24.0
747,RGI10,1.596830649489223,22.0
748,RGI10,1.5999956464695364,21.0
749,RGI10,1.6049099413881018,20.5
750,RGI10,1.6181632715811345,20.5
751,RGI10,1.618749771523805,20.5
752,RGI10,1.6244760802167617,20.5
753,RGI10,1.6356898951470908,22.5
754,RGI10,1.6454887108734946,20.0
755,RGI10,1.6663241376269964,21.5
756,RGI10,1.670055607540898,23.0
757,RGI10,1.851734678845783,17.0
758,RGI10,1.887787940884185,23.0
759,RGI10,1.936245046811256,17.5
760,RGI10,1.9890754668449475,18.0
761,RGI10,1.9896075314919832,21.0
762,RGI10,2.0312659163195166,18.0
763,RGI10,2.032677030991532,17.5
764,RGI10,2.0796524250416253,17.0
765,RGI10,2.1112205231308154,15.5
766,RGI10,2.116143897725037,16.5
767,RGI10,2.129115489502097,19.0
768,RGI10,2.131208340613269,16.0
769,RGI10,2.2597325111266047,14.0
770,RGI10,2.2633173057330724,14.5
771,RGI10,2.344955505633247,16.5
772,RGI10,2.5348271367994477,14.0
773,RGI10,2.627006726396547,16.0
774,RGI10,2.658961154542893,14.5
775,RGI10,2.679834875299014,11.5
776,RGI10,2.7541615409733486,16.0
777,RGI10,2.783937216517189,13.5
778,RGI10,2.8903469538244115,14.0
779,RGI10,2.891472321285355,11.5
780,RGI10,2.978482494458876,10.5
781,RGI10,2.988039247761285,14.0
782,RGI10,3.045613246951532,14.5
783,RGI10,3.354119753355767,10.5
784,RGI10,3.3945105505178423,11.5
785,RGI10,3.453114748093524,10.5
786,RGI10,3.4723191142029632,12.5
787,RGI10,3.481685753482952,12.5
788,RGI10,3.586967337572662,9.5
789,RGI10,3.751452139882864,11.0
790,RGI10,3.9307986846486527,9.0
791,RGI10,3.941455331400753,9.5
792,RGI10,4.10009837781178,8.0
793,RGI10,4.37997677800201,7.5
794,RGI10,4.534325025231115,9.5
795,RGI10,4.617751174879019,7.5
796,RGI10,5.17054329301376,6.0
797,RGI10,5.780495049230715,5.5
798,RGI10,5.78930497817028,5.5
799,RGI10,6.824360785697311,5.0
800,RGI11,-0.2035287736460141,
801,RGI11,-0.1919133257011854,
802,RGI11,0.0233736138284338,34.0
803,RGI11,0.0416562514146835,39.0
804,RGI11,0.1309476951352631,30.0
805,RGI11,0.1714087884401599,28.0
806,RGI11,0.177421026244157,
807,RGI11,0.1924779717488781,39.0
808,RGI11,0.2428923844731737,
809,RGI11,0.2930089022449859,30.0
810,RGI11,0.2935286605061203,34.0
811,RGI11,0.3130946460350731,37.5
812,RGI11,0.3226520320932923,43.0
813,RGI11,0.3322811293371855,29.0
814,RGI11,0.4182885643249491,29.5
815,RGI11,0.8414667339962786,24.0
816,RGI11,0.8449395549636868,27.5
817,RGI11,0.8533131458033562,29.0
818,RGI11,0.8622489478058092,31.0
819,RGI11,0.9987674077643272,30.0
820,RGI11,1.4091135287002734,22.0
821,RGI11,1.4285639337566964,22.0
822,RGI11,1.4337790687750325,21.0
823,RGI11,1.4337916253328808,18.0
824,RGI11,1.4683027574212977,22.0
825,RGI11,1.4698023875255355,22.0
826,RGI11,1.576714986028974,19.0
827,RGI11,1.596830649489223,16.0
828,RGI11,1.5999956464695364,23.0
829,RGI11,1.6049099413881018,17.0
830,RGI11,1.6181632715811345,16.0
831,RGI11,1.618749771523805,19.0
832,RGI11,1.6244760802167617,20.0
833,RGI11,1.6356898951470908,23.0
834,RGI11,1.6454887108734946,16.0
835,RGI11,1.6663241376269964,15.0
836,RGI11,1.670055607540898,18.0
837,RGI11,1.851734678845783,14.0
838,RGI11,1.887787940884185,18.0
839,RGI11,1.936245046811256,16.0
840,RGI11,1.9890754668449475,14.0
841,RGI11,1.9896075314919832,15.0
842,RGI11,2.0312659163195166,15.0
843,RGI11,2.032677030991532,16.0
844,RGI11,2.0796524250416253,15.0
845,RGI11,2.1112205231308154,15.0
846,RGI11,2.116143897725037,13.0
847,RGI11,2.129115489502097,16.0
848,RGI11,2.131208340613269,14.0
849,RGI11,2.2597325111266047,13.0
850,RGI11,2.2633173057330724,14.0
851,RGI11,2.344955505633247,15.0
852,RGI11,2.5348271367994477,13.0
853,RGI11,2.627006726396547,13.0
854,RGI11,2.658961154542893,11.0
855,RGI11,2.679834875299014,10.0
856,RGI11,2.7541615409733486,11.0
857,RGI11,2.783937216517189,9.0
858,RGI11,2.8903469538244115,12.0
859,RGI11,2.891472321285355,10.0
860,RGI11,2.978482494458876,10.0
861,RGI11,2.988039247761285,11.0
862,RGI11,3.045613246951532,11.0
863,RGI11,3.354119753355767,8.0
864,RGI11,3.3945105505178423,9.0
865,RGI11,3.453114748093524,8.0
866,RGI11,3.4723191142029632,9.0
867,RGI11,3.481685753482952,9.0
868,RGI11,3.586967337572662,7.0
869,RGI11,3.751452139882864,9.0
870,RGI11,3.9307986846486527,7.0
871,RGI11,3.941455331400753,7.0
872,RGI11,4.10009837781178,6.0
873,RGI11,4.37997677800201,6.0
874,RGI11,4.534325025231115,7.0
875,RGI11,4.617751174879019,6.0
876,RGI11,5.17054329301376,5.0
877,RGI11,5.780495049230715,5.0
878,RGI11,5.78930497817028,5.0
879,RGI11,6.824360785697311,4.0
880,RGI12,-0.2035287736460141,
881,RGI12,-0.1919133257011854,
882,RGI12,0.0233736138284338,
883,RGI12,0.0416562514146835,
884,RGI12,0.1309476951352631,
885,RGI12,0.1714087884401599,
886,RGI12,0.177421026244157,
887,RGI12,0.1924779717488781,
888,RGI12,0.2428923844731737,
889,RGI12,0.2930089022449859,
890,RGI12,0.2935286605061203,
891,RGI12,0.3130946460350731,
892,RGI12,0.3226520320932923,
893,RGI12,0.3322811293371855,
894,RGI12,0.4182885643249491,
895,RGI12,0.8414667339962786,19.0
896,RGI12,0.8449395549636868,
897,RGI12,0.8533131458033562,17.0
898,RGI12,0.8622489478058092,19.0
899,RGI12,0.9987674077643272,24.0
900,RGI12,1.4091135287002734,15.5
901,RGI12,1.4285639337566964,15.0
902,RGI12,1.4337790687750325,17.0
903,RGI12,1.4337916253328808,14.5
904,RGI12,1.4683027574212977,22.0
905,RGI12,1.4698023875255355,14.0
906,RGI12,1.576714986028974,15.0
907,RGI12,1.596830649489223,17.0
908,RGI12,1.5999956464695364,16.0
909,RGI12,1.6049099413881018,13.5
910,RGI12,1.6181632715811345,14.0
911,RGI12,1.618749771523805,12.5
912,RGI12,1.6244760802167617,12.5
913,RGI12,1.6356898951470908,17.0
914,RGI12,1.6454887108734946,12.0
915,RGI12,1.6663241376269964,14.5
916,RGI12,1.670055607540898,14.5
917,RGI12,1.851734678845783,12.0
918,RGI12,1.887787940884185,14.0
919,RGI12,1.936245046811256,13.0
920,RGI12,1.9890754668449475,12.5
921,RGI12,1.9896075314919832,12.5
922,RGI12,2.0312659163195166,12.0
923,RGI12,2.032677030991532,14.0
924,RGI12,2.0796524250416253,15.0
925,RGI12,2.1112205231308154,13.5
926,RGI12,2.116143897725037,14.5
927,RGI12,2.129115489502097,11.5
928,RGI12,2.131208340613269,10.5
929,RGI12,2.2597325111266047,12.0
930,RGI12,2.2633173057330724,11.5
931,RGI12,2.344955505633247,11.0
932,RGI12,2.5348271367994477,10.5
933,RGI12,2.627006726396547,10.5
934,RGI12,2.658961154542893,10.0
935,RGI12,2.679834875299014,10.5
936,RGI12,2.7541615409733486,9.0
937,RGI12,2.783937216517189,10.0
938,RGI12,2.8903469538244115,9.0
939,RGI12,2.891472321285355,9.0
940,RGI12,2.978482494458876,10.5
941,RGI12,2.988039247761285,8.5
942,RGI12,3.045613246951532,9.0
943,RGI12,3.354119753355767,7.0
944,RGI12,3.3945105505178423,7.0
945,RGI12,3.453114748093524,7.0
946,RGI12,3.4723191142029632,7.0
947,RGI12,3.481685753482952,7.0
948,RGI12,3.586967337572662,7.0
949,RGI12,3.751452139882864,7.5
950,RGI12,3.9307986846486527,6.5
951,RGI12,3.941455331400753,6.5
952,RGI12,4.10009837781178,7.0
953,RGI12,4.37997677800201,6.5
954,RGI12,4.534325025231115,6.0
955,RGI12,4.617751174879019,5.0
956,RGI12,5.17054329301376,5.0
957,RGI12,5.780495049230715,4.5
958,RGI12,5.78930497817028,4.0
959,RGI12,6.824360785697311,4.0
960,RGI13,-0.2035287736460141,
961,RGI13,-0.1919133257011854,
962,RGI13,0.0233736138284338,
963,RGI13,0.0416562514146835,
964,RGI13,0.1309476951352631,109.0
965,RGI13,0.1714087884401599,82.0
966,RGI13,0.177421026244157,85.0
967,RGI13,0.1924779717488781,130.0
968,RGI13,0.2428923844731737,
969,RGI13,0.2930089022449859,98.0
970,RGI13,0.2935286605061203,64.0
971,RGI13,0.3130946460350731,66.0
972,RGI13,0.3226520320932923,102.0
973,RGI13,0.3322811293371855,89.0
974,RGI13,0.4182885643249491,66.0
975,RGI13,0.8414667339962786,57.0
976,RGI13,0.8449395549636868,64.0
977,RGI13,0.8533131458033562,55.0
978,RGI13,0.8622489478058092,60.0
979,RGI13,0.9987674077643272,55.0
980,RGI13,1.4091135287002734,35.0
981,RGI13,1.4285639337566964,43.0
982,RGI13,1.4337790687750325,39.0
983,RGI13,1.4337916253328808,42.0
984,RGI13,1.4683027574212977,35.5
985,RGI13,1.4698023875255355,32.0
986,RGI13,1.576714986028974,37.0
987,RGI13,1.596830649489223,38.0
988,RGI13,1.5999956464695364,34.0
989,RGI13,1.6049099413881018,33.5
990,RGI13,1.6181632715811345,38.0
991,RGI13,1.618749771523805,33.5
992,RGI13,1.6244760802167617,34.5
993,RGI13,1.6356898951470908,40.0
994,RGI13,1.6454887108734946,33.5
995,RGI13,1.6663241376269964,33.0
996,RGI13,1.670055607540898,29.0
997,RGI13,1.851734678845783,33.0
998,RGI13,1.887787940884185,33.5
999,RGI13,1.936245046811256,30.5
1000,RGI13,1.9890754668449475,31.5
1001,RGI13,1.9896075314919832,28.0
1002,RGI13,2.0312659163195166,32.0
1003,RGI13,2.032677030991532,31.0
1004,RGI13,2.0796524250416253,31.5
1005,RGI13,2.1112205231308154,29.0
1006,RGI13,2.116143897725037,32.0
1007,RGI13,2.129115489502097,26.0
1008,RGI13,2.131208340613269,30.0
1009,RGI13,2.2597325111266047,30.0
1010,RGI13,2.2633173057330724,33.0
1011,RGI13,2.344955505633247,28.5
1012,RGI13,2.5348271367994477,26.5
1013,RGI13,2.627006726396547,26.5
1014,RGI13,2.658961154542893,25.5
1015,RGI13,2.679834875299014,26.0
1016,RGI13,2.7541615409733486,24.5
1017,RGI13,2.783937216517189,23.0
1018,RGI13,2.8903469538244115,22.5
1019,RGI13,2.891472321285355,23.0
1020,RGI13,2.978482494458876,22.0
1021,RGI13,2.988039247761285,24.0
1022,RGI13,3.045613246951532,23.0
1023,RGI13,3.354119753355767,23.0
1024,RGI13,3.3945105505178423,19.5
1025,RGI13,3.453114748093524,18.0
1026,RGI13,3.4723191142029632,20.5
1027,RGI13,3.481685753482952,19.5
1028,RGI13,3.586967337572662,20.0
1029,RGI13,3.751452139882864,19.0
1030,RGI13,3.9307986846486527,16.0
1031,RGI13,3.941455331400753,19.0
1032,RGI13,4.10009837781178,15.5
1033,RGI13,4.37997677800201,16.0
1034,RGI13,4.534325025231115,15.0
1035,RGI13,4.617751174879019,13.5
1036,RGI13,5.17054329301376,14.5
1037,RGI13,5.780495049230715,12.0
1038,RGI13,5.78930497817028,10.0
1039,RGI13,6.824360785697311,9.5
1040,RGI14,-0.2035287736460141,
1041,RGI14,-0.1919133257011854,
1042,RGI14,0.0233736138284338,
1043,RGI14,0.0416562514146835,
1044,RGI14,0.1309476951352631,
1045,RGI14,0.1714087884401599,64.0
1046,RGI14,0.177421026244157,71.0
1047,RGI14,0.1924779717488781,
1048,RGI14,0.2428923844731737,69.0
1049,RGI14,0.2930089022449859,
1050,RGI14,0.2935286605061203,64.0
1051,RGI14,0.3130946460350731,66.0
1052,RGI14,0.3226520320932923,
1053,RGI14,0.3322811293371855,
1054,RGI14,0.4182885643249491,64.0
1055,RGI14,0.8414667339962786,60.0
1056,RGI14,0.8449395549636868,67.0
1057,RGI14,0.8533131458033562,62.0
1058,RGI14,0.8622489478058092,66.0
1059,RGI14,0.9987674077643272,63.0
1060,RGI14,1.4091135287002734,61.0
1061,RGI14,1.4285639337566964,58.0
1062,RGI14,1.4337790687750325,59.0
1063,RGI14,1.4337916253328808,56.0
1064,RGI14,1.4683027574212977,53.5
1065,RGI14,1.4698023875255355,52.0
1066,RGI14,1.576714986028974,51.0
1067,RGI14,1.596830649489223,56.0
1068,RGI14,1.5999956464695364,56.0
1069,RGI14,1.6049099413881018,55.0
1070,RGI14,1.6181632715811345,53.0
1071,RGI14,1.618749771523805,50.5
1072,RGI14,1.6244760802167617,40.0
1073,RGI14,1.6356898951470908,58.0
1074,RGI14,1.6454887108734946,54.0
1075,RGI14,1.6663241376269964,46.0
1076,RGI14,1.670055607540898,40.0
1077,RGI14,1.851734678845783,43.5
1078,RGI14,1.887787940884185,51.0
1079,RGI14,1.936245046811256,45.5
1080,RGI14,1.9890754668449475,38.0
1081,RGI14,1.9896075314919832,38.5
1082,RGI14,2.0312659163195166,44.0
1083,RGI14,2.032677030991532,43.0
1084,RGI14,2.0796524250416253,37.5
1085,RGI14,2.1112205231308154,35.0
1086,RGI14,2.116143897725037,37.5
1087,RGI14,2.129115489502097,35.0
1088,RGI14,2.131208340613269,35.0
1089,RGI14,2.2597325111266047,36.0
1090,RGI14,2.2633173057330724,37.5
1091,RGI14,2.344955505633247,35.5
1092,RGI14,2.5348271367994477,28.0
1093,RGI14,2.627006726396547,33.0
1094,RGI14,2.658961154542893,34.0
1095,RGI14,2.679834875299014,31.0
1096,RGI14,2.7541615409733486,28.0
1097,RGI14,2.783937216517189,27.0
1098,RGI14,2.8903469538244115,26.0
1099,RGI14,2.891472321285355,29.0
1100,RGI14,2.978482494458876,30.0
1101,RGI14,2.988039247761285,30.0
1102,RGI14,3.045613246951532,32.0
1103,RGI14,3.354119753355767,31.5
1104,RGI14,3.3945105505178423,27.5
1105,RGI14,3.453114748093524,25.0
1106,RGI14,3.4723191142029632,26.0
1107,RGI14,3.481685753482952,26.5
1108,RGI14,3.586967337572662,23.5
1109,RGI14,3.751452139882864,29.0
1110,RGI14,3.9307986846486527,22.0
1111,RGI14,3.941455331400753,26.5
1112,RGI14,4.10009837781178,21.0
1113,RGI14,4.37997677800201,21.5
1114,RGI14,4.534325025231115,22.5
1115,RGI14,4.617751174879019,20.5
1116,RGI14,5.17054329301376,20.0
1117,RGI14,5.780495049230715,16.5
1118,RGI14,5.78930497817028,16.0
1119,RGI14,6.824360785697311,13.0
1120,RGI15,-0.2035287736460141,
1121,RGI15,-0.1919133257011854,
1122,RGI15,0.0233736138284338,
1123,RGI15,0.0416562514146835,
1124,RGI15,0.1309476951352631,49.0
1125,RGI15,0.1714087884401599,51.0
1126,RGI15,0.177421026244157,33.0
1127,RGI15,0.1924779717488781,40.5
1128,RGI15,0.2428923844731737,32.0
1129,RGI15,0.2930089022449859,
1130,RGI15,0.2935286605061203,39.5
1131,RGI15,0.3130946460350731,30.0
1132,RGI15,0.3226520320932923,43.5
1133,RGI15,0.3322811293371855,55.0
1134,RGI15,0.4182885643249491,49.0
1135,RGI15,0.8414667339962786,30.0
1136,RGI15,0.8449395549636868,30.0
1137,RGI15,0.8533131458033562,27.0
1138,RGI15,0.8622489478058092,32.5
1139,RGI15,0.9987674077643272,26.0
1140,RGI15,1.4091135287002734,20.5
1141,RGI15,1.4285639337566964,21.5
1142,RGI15,1.4337790687750325,21.5
1143,RGI15,1.4337916253328808,21.5
1144,RGI15,1.4683027574212977,20.5
1145,RGI15,1.4698023875255355,23.0
1146,RGI15,1.576714986028974,18.0
1147,RGI15,1.596830649489223,19.5
1148,RGI15,1.5999956464695364,21.0
1149,RGI15,1.6049099413881018,19.5
1150,RGI15,1.6181632715811345,19.0
1151,RGI15,1.618749771523805,21.0
1152,RGI15,1.6244760802167617,20.0
1153,RGI15,1.6356898951470908,21.0
1154,RGI15,1.6454887108734946,19.0
1155,RGI15,1.6663241376269964,18.0
1156,RGI15,1.670055607540898,19.0
1157,RGI15,1.851734678845783,18.0
1158,RGI15,1.887787940884185,17.5
1159,RGI15,1.936245046811256,15.5
1160,RGI15,1.9890754668449475,16.5
1161,RGI15,1.9896075314919832,18.0
1162,RGI15,2.0312659163195166,17.0
1163,RGI15,2.032677030991532,17.5
1164,RGI15,2.0796524250416253,17.5
1165,RGI15,2.1112205231308154,16.0
1166,RGI15,2.116143897725037,18.0
1167,RGI15,2.129115489502097,17.0
1168,RGI15,2.131208340613269,15.5
1169,RGI15,2.2597325111266047,17.5
1170,RGI15,2.2633173057330724,16.0
1171,RGI15,2.344955505633247,16.5
1172,RGI15,2.5348271367994477,15.0
1173,RGI15,2.627006726396547,14.0
1174,RGI15,2.658961154542893,14.5
1175,RGI15,2.679834875299014,16.5
1176,RGI15,2.7541615409733486,13.5
1177,RGI15,2.783937216517189,14.5
1178,RGI15,2.8903469538244115,13.0
1179,RGI15,2.891472321285355,14.5
1180,RGI15,2.978482494458876,14.0
1181,RGI15,2.988039247761285,13.0
1182,RGI15,3.045613246951532,13.0
1183,RGI15,3.354119753355767,13.5
1184,RGI15,3.3945105505178423,11.5
1185,RGI15,3.453114748093524,11.0
1186,RGI15,3.4723191142029632,11.0
1187,RGI15,3.481685753482952,10.5
1188,RGI15,3.586967337572662,12.5
1189,RGI15,3.751452139882864,10.5
1190,RGI15,3.9307986846486527,9.5
1191,RGI15,3.941455331400753,12.0
1192,RGI15,4.10009837781178,9.0
1193,RGI15,4.37997677800201,10.0
1194,RGI15,4.534325025231115,8.0
1195,RGI15,4.617751174879019,7.0
1196,RGI15,5.17054329301376,9.0
1197,RGI15,5.780495049230715,7.5
1198,RGI15,5.78930497817028,5.5
1199,RGI15,6.824360785697311,6.5
1200,RGI16,-0.2035287736460141,
1201,RGI16,-0.1919133257011854,
1202,RGI16,0.0233736138284338,
1203,RGI16,0.0416562514146835,
1204,RGI16,0.1309476951352631,
1205,RGI16,0.1714087884401599,
1206,RGI16,0.177421026244157,
1207,RGI16,0.1924779717488781,
1208,RGI16,0.2428923844731737,
1209,RGI16,0.2930089022449859,
1210,RGI16,0.2935286605061203,
1211,RGI16,0.3130946460350731,
1212,RGI16,0.3226520320932923,
1213,RGI16,0.3322811293371855,
1214,RGI16,0.4182885643249491,
1215,RGI16,0.8414667339962786,6.5
1216,RGI16,0.8449395549636868,8.0
1217,RGI16,0.8533131458033562,6.5
1218,RGI16,0.8622489478058092,6.0
1219,RGI16,0.9987674077643272,10.5
1220,RGI16,1.4091135287002734,12.0
1221,RGI16,1.4285639337566964,9.5
1222,RGI16,1.4337790687750325,11.5
1223,RGI16,1.4337916253328808,10.0
1224,RGI16,1.4683027574212977,8.0
1225,RGI16,1.4698023875255355,10.5
1226,RGI16,1.576714986028974,8.5
1227,RGI16,1.596830649489223,8.5
1228,RGI16,1.5999956464695364,10.0
1229,RGI16,1.6049099413881018,8.5
1230,RGI16,1.6181632715811345,8.5
1231,RGI16,1.618749771523805,9.0
1232,RGI16,1.6244760802167617,10.0
1233,RGI16,1.6356898951470908,9.0
1234,RGI16,1.6454887108734946,10.5
1235,RGI16,1.6663241376269964,9.5
1236,RGI16,1.670055607540898,9.5
1237,RGI16,1.851734678845783,8.5
1238,RGI16,1.887787940884185,8.0
1239,RGI16,1.936245046811256,8.5
1240,RGI16,1.9890754668449475,7.5
1241,RGI16,1.9896075314919832,7.0
1242,RGI16,2.0312659163195166,7.5
1243,RGI16,2.032677030991532,7.0
1244,RGI16,2.0796524250416253,6.5
1245,RGI16,2.1112205231308154,7.0
1246,RGI16,2.116143897725037,7.5
1247,RGI16,2.129115489502097,6.0
1248,RGI16,2.131208340613269,7.5
1249,RGI16,2.2597325111266047,8.0
1250,RGI16,2.2633173057330724,7.0
1251,RGI16,2.344955505633247,7.0
1252,RGI16,2.5348271367994477,5.5
1253,RGI16,2.627006726396547,6.0
1254,RGI16,2.658961154542893,5.5
1255,RGI16,2.679834875299014,5.5
1256,RGI16,2.7541615409733486,5.0
1257,RGI16,2.783937216517189,5.0
1258,RGI16,2.8903469538244115,5.0
1259,RGI16,2.891472321285355,6.5
1260,RGI16,2.978482494458876,6.0
1261,RGI16,2.988039247761285,5.0
1262,RGI16,3.045613246951532,5.0
1263,RGI16,3.354119753355767,5.0
1264,RGI16,3.3945105505178423,4.0
1265,RGI16,3.453114748093524,4.0
1266,RGI16,3.4723191142029632,4.0
1267,RGI16,3.481685753482952,4.5
1268,RGI16,3.586967337572662,5.0
1269,RGI16,3.751452139882864,4.0
1270,RGI16,3.9307986846486527,4.0
1271,RGI16,3.941455331400753,4.0
1272,RGI16,4.10009837781178,4.0
1273,RGI16,4.37997677800201,3.0
1274,RGI16,4.534325025231115,3.0
1275,RGI16,4.617751174879019,3.0
1276,RGI16,5.17054329301376,3.0
1277,RGI16,5.780495049230715,3.0
1278,RGI16,5.78930497817028,3.0
1279,RGI16,6.824360785697311,2.0
1280,RGI17,-0.2035287736460141,
1281,RGI17,-0.1919133257011854,
1282,RGI17,0.0233736138284338,46.0
1283,RGI17,0.0416562514146835,58.0
1284,RGI17,0.1309476951352631,43.5
1285,RGI17,0.1714087884401599,51.0
1286,RGI17,0.177421026244157,
1287,RGI17,0.1924779717488781,22.0
1288,RGI17,0.2428923844731737,48.0
1289,RGI17,0.2930089022449859,46.0
1290,RGI17,0.2935286605061203,
1291,RGI17,0.3130946460350731,
1292,RGI17,0.3226520320932923,40.0
1293,RGI17,0.3322811293371855,52.0
1294,RGI17,0.4182885643249491,53.0
1295,RGI17,0.8414667339962786,44.0
1296,RGI17,0.8449395549636868,42.0
1297,RGI17,0.8533131458033562,42.0
1298,RGI17,0.8622489478058092,44.0
1299,RGI17,0.9987674077643272,46.0
1300,RGI17,1.4091135287002734,37.0
1301,RGI17,1.4285639337566964,40.5
1302,RGI17,1.4337790687750325,41.0
1303,RGI17,1.4337916253328808,42.0
1304,RGI17,1.4683027574212977,37.0
1305,RGI17,1.4698023875255355,37.5
1306,RGI17,1.576714986028974,36.5
1307,RGI17,1.596830649489223,36.0
1308,RGI17,1.5999956464695364,39.5
1309,RGI17,1.6049099413881018,37.0
1310,RGI17,1.6181632715811345,36.5
1311,RGI17,1.618749771523805,40.5
1312,RGI17,1.6244760802167617,38.5
1313,RGI17,1.6356898951470908,38.0
1314,RGI17,1.6454887108734946,41.0
1315,RGI17,1.6663241376269964,39.5
1316,RGI17,1.670055607540898,37.5
1317,RGI17,1.851734678845783,40.0
1318,RGI17,1.887787940884185,33.5
1319,RGI17,1.936245046811256,38.0
1320,RGI17,1.9890754668449475,35.5
1321,RGI17,1.9896075314919832,35.5
1322,RGI17,2.0312659163195166,36.5
1323,RGI17,2.032677030991532,34.5
1324,RGI17,2.0796524250416253,36.5
1325,RGI17,2.1112205231308154,34.0
1326,RGI17,2.116143897725037,34.0
1327,RGI17,2.129115489502097,35.0
1328,RGI17,2.131208340613269,36.5
1329,RGI17,2.2597325111266047,36.0
1330,RGI17,2.2633173057330724,34.5
1331,RGI17,2.344955505633247,35.5
1332,RGI17,2.5348271367994477,32.5
1333,RGI17,2.627006726396547,31.5
1334,RGI17,2.658961154542893,32.0
1335,RGI17,2.679834875299014,33.0
1336,RGI17,2.7541615409733486,31.0
1337,RGI17,2.783937216517189,29.0
1338,RGI17,2.8903469538244115,30.0
1339,RGI17,2.891472321285355,32.5
1340,RGI17,2.978482494458876,31.0
1341,RGI17,2.988039247761285,30.0
1342,RGI17,3.045613246951532,29.0
1343,RGI17,3.354119753355767,26.0
1344,RGI17,3.3945105505178423,26.0
1345,RGI17,3.453114748093524,25.0
1346,RGI17,3.4723191142029632,27.0
1347,RGI17,3.481685753482952,27.0
1348,RGI17,3.586967337572662,25.0
1349,RGI17,3.751452139882864,24.0
1350,RGI17,3.9307986846486527,23.0
1351,RGI17,3.941455331400753,24.0
1352,RGI17,4.10009837781178,23.0
1353,RGI17,4.37997677800201,21.0
1354,RGI17,4.534325025231115,21.0
1355,RGI17,4.617751174879019,21.0
1356,RGI17,5.17054329301376,19.0
1357,RGI17,5.780495049230715,17.0
1358,RGI17,5.78930497817028,20.0
1359,RGI17,6.824360785697311,15.0
1360,RGI18,-0.2035287736460141,
1361,RGI18,-0.1919133257011854,
1362,RGI18,0.0233736138284338,
1363,RGI18,0.0416562514146835,
1364,RGI18,0.1309476951352631,
1365,RGI18,0.1714087884401599,
1366,RGI18,0.177421026244157,
1367,RGI18,0.1924779717488781,
1368,RGI18,0.2428923844731737,28.0
1369,RGI18,0.2930089022449859,22.0
1370,RGI18,0.2935286605061203,
1371,RGI18,0.3130946460350731,
1372,RGI18,0.3226520320932923,
1373,RGI18,0.3322811293371855,
1374,RGI18,0.4182885643249491,
1375,RGI18,0.8414667339962786,18.5
1376,RGI18,0.8449395549636868,25.0
1377,RGI18,0.8533131458033562,22.0
1378,RGI18,0.8622489478058092,15.5
1379,RGI18,0.9987674077643272,15.5
1380,RGI18,1.4091135287002734,12.0
1381,RGI18,1.4285639337566964,12.0
1382,RGI18,1.4337790687750325,11.0
1383,RGI18,1.4337916253328808,16.0
1384,RGI18,1.4683027574212977,17.0
1385,RGI18,1.4698023875255355,17.5
1386,RGI18,1.576714986028974,12.0
1387,RGI18,1.596830649489223,14.5
1388,RGI18,1.5999956464695364,12.5
1389,RGI18,1.6049099413881018,15.0
1390,RGI18,1.6181632715811345,13.0
1391,RGI18,1.618749771523805,14.5
1392,RGI18,1.6244760802167617,13.0
1393,RGI18,1.6356898951470908,13.0
1394,RGI18,1.6454887108734946,15.0
1395,RGI18,1.6663241376269964,13.0
1396,RGI18,1.670055607540898,14.0
1397,RGI18,1.851734678845783,17.0
1398,RGI18,1.887787940884185,12.0
1399,RGI18,1.936245046811256,15.0
1400,RGI18,1.9890754668449475,13.0
1401,RGI18,1.9896075314919832,14.0
1402,RGI18,2.0312659163195166,11.0
1403,RGI18,2.032677030991532,13.0
1404,RGI18,2.0796524250416253,12.5
1405,RGI18,2.1112205231308154,13.0
1406,RGI18,2.116143897725037,11.0
1407,RGI18,2.129115489502097,13.0
1408,RGI18,2.131208340613269,11.5
1409,RGI18,2.2597325111266047,11.5
1410,RGI18,2.2633173057330724,14.0
1411,RGI18,2.344955505633247,12.0
1412,RGI18,2.5348271367994477,10.0
1413,RGI18,2.627006726396547,10.5
1414,RGI18,2.658961154542893,10.0
1415,RGI18,2.679834875299014,12.0
1416,RGI18,2.7541615409733486,11.5
